Read_ID	Length	GC_content	Avg_Quality	Mapping_Quality
7d3d80cf-5d4c-49ce-8a49-ae15aefb89be	279	48.75	12.42	60
583765f0-c83d-404d-9e19-7c568c15fdbd	114	48.25	9.36	60
b4e93962-59f6-4270-8cd5-fcbfcd77c5f3	527	47.82	14.01	60
ad25f540-3b61-417e-84af-ee92fd499cf0	262	48.85	10.29	60
df706164-abbf-4da9-b5ca-1a7fdc7b0166	121	46.28	14.69	48
998dce12-a81e-4a1c-9011-db35fdfaa05a	49	40.82	7.71	6
67e2b9aa-ab64-4bb3-bbab-ba25a6ff00e7	388	46.91	10.98	60
b2ef1590-9422-4999-93f5-976a3347ec85	428	47.66	13.20	60
9b050cbe-ea3a-4aef-9039-8348ef7d56ff	113	46.90	10.35	60
08fefa76-f471-4dad-8b75-1f60658025a0	181	47.51	11.90	60
422c1a0b-7331-4c65-98a4-703a05790f10	692	47.54	12.25	60
0473a49e-c0cb-4698-baad-631bd59d5514	714	42.44	11.34	60
9d284eed-5532-49c8-ac48-d08b755349d6	286	47.90	14.07	60
a4f6f48a-d6bb-4965-a6ca-67830cda282e	1054	45.83	12.85	60
91a4ff32-c32f-44bd-81f6-3c4b9a7224fa	495	45.25	7.22	60
6a59d999-e478-4010-892c-fd51a0a8724c	119	50.42	28.93	60
e675c53a-7d7c-4378-92e9-4ad90612cb2e	271	48.71	11.78	60
b16341c2-43ab-4d4e-aa1b-d069b548fd9e	612	49.84	16.42	60
b16341c2-43ab-4d4e-aa1b-d069b548fd9e	216	51.39	19.90	60
cffafcbf-668c-4aab-8110-1b66b37186dd	49	40.82	12.65	6
4fd098a1-86a0-4c7b-8b75-6be96968da82	292	47.95	12.02	60
2fe669ad-87e4-431f-923a-14e6f0c2ab42	113	46.90	7.00	60
89c4ff23-3fbf-42b5-b315-587e6e804523	110	46.36	11.27	60
50d03e30-c92e-40cd-b0d1-d79abc0dd449	270	47.78	8.16	60
701caf6c-9422-4aa8-b361-65f5b2cf4cee	167	46.11	21.53	50
1a932ec3-eebb-4071-99bb-7432143efaf5	435	44.14	19.76	60
8b84da1d-f0ba-49b3-8ee3-f1cca7191a91	474	46.20	9.00	60
